Ni,Ti,Si,Co,Pd,Mo,Fe,V,Cr,Al,Zr,Nb,Mn,Ta,Cu,Hf,Pt,B,HT-1,HT-2,T,As,Af,Ms,Mf
10,0,0,0,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,430,439,259,252
15,0,0,0,0,0,0,0,0,0,50,0,0,0,35,0,0,0,0,0,0,528,537,423,395
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,0,0,0,658,710,501,421
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,638,773,540,456
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,690,790,610,510
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,577,847,592,524
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,0,0,0,674,706,440,430
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,0,0,0,704,673,445,435
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,0,0,0,648,707,453,440
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,0,0,0,598,643,460,441
0,0,0,20,0,0,0,0,0,0,50,0,0,0,30,0,0,0,0,0,0,20,32,5,-66
0,0,0,10,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,23,89,8,-54
0,0,0,10,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,33,72,14,-47
0,0,0,5,0,0,0,0,0,0,50,0,0,0,45,0,0,0,0,0,0,40,97,15,-40
0,0,0,10,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,46,87,16,-28
0,0,0,10,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,33,82,23,-27
0,0,0,4,0,0,0,0,0,0,50,0,0,0,46,0,0,0,0,0,0,169,213,86,29
0,0,0,6,0,0,0,0,0,0,50,0,0,0,44,0,0,0,0,0,0,143,190,86,31
0,0,0,5,0,0,0,0,0,0,50,0,0,0,45,0,0,0,0,0,0,146,161,82,65
0,0,0,5,0,0,0,0,0,0,50,0,0,0,45,0,0,0,0,0,0,147,163,83,65
0,0,0,4,0,0,0,0,0,0,50,0,0,0,46,0,0,0,0,0,0,158,184,102,70
0,0,0,4,0,0,0,0,0,0,50,0,0,0,46,0,0,0,0,0,0,159,186,103,70
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,0,0,0,220,266,129,78
0,0,0,3,0,0,0,0,0,0,50,0,0,0,47,0,0,0,0,0,0,197,209,123,87
0,0,0,3,0,0,0,0,0,0,50,0,0,0,47,0,0,0,0,0,0,198,211,125,87
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,0,0,0,252,263,112,91
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,0,0,0,212,230,137,114
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,0,0,0,214,231,139,115
0,0,0,1,0,0,0,0,0,0,50,0,0,0,49,0,0,0,0,0,0,237,251,155,122
0,0,0,1,0,0,0,0,0,0,50,0,0,0,49,0,0,0,0,0,0,239,253,157,122
0,0,0,0.5,0,0,0,0,0,0,50,0,0,0,49.5,0,0,0,0,0,0,243,258,167,124
0,0,0,0.5,0,0,0,0,0,0,50,0,0,0,49.5,0,0,0,0,0,0,245,261,168,125
0,0,0,0,0,0,0,0,0,8,50,0,0,0,42,0,0,0,0,0,0,195,223,20,-28
0,0,0,0,0,0,0,0,0,10,50,0,0,0,40,0,0,0,0,0,0,196,241,25,-22
0,0,0,0,0,0,0,0,0,6,50,0,0,0,44,0,0,0,0,0,0,190,207,33,-13
0,0,0,0,0,0,0,0,0,4,50,0,0,0,46,0,0,0,0,0,0,192,205,85,29
0,0,0,0,0,0,0,0,0,2,50,0,0,0,48,0,0,0,0,0,0,223,237,141,69
0,0,0,0,0,0,0,0,5,0,50,0,0,0,45,0,0,0,0,0,0,208,234,33,-7
0,0,0,0,0,0,0,0,5,0,50,0,0,0,45,0,0,0,0,0,0,175,202,50,12
0,0,0,0,0,0,0,0,5,0,50,0,0,0,45,0,0,0,0,0,0,136,161,67,14
0,5,0,0,0,0,0,0,0,0,45,0,0,0,50,0,0,0,0,0,0,146,175,39,-21
0,2.5,0,0,0,0,0,0,0,0,47.5,0,0,0,50,0,0,0,0,0,0,215,240,96,50
47.75,0,0,0,0,0,0,0,0,0,47.75,0,0,0,47.75,0,0,0,0,0,0,256,300,117,58
0,0,0,1,0,0,0,0,0,5,47.5,0,0,0,46.5,0,0,0,0,0,0,102,158,29,-36
0,0,0,1,0,0,0,0,0,5,47.5,0,0,0,46.5,0,0,0,0,0,0,103,159,32,-35
0,0,0,2,0,0,0,0,0,5,47.5,0,0,0,45.5,0,0,0,0,0,0,105,149,36,2
0,0,0,2,0,0,0,0,0,5,47.5,0,0,0,45.5,0,0,0,0,0,0,105,159,36,3
0,0,0,0.5,0,0,0,0,0,4,48,0,0,0,47.5,0,0,0,0,0,0,188,250,115,73
4.4,0,0,20.6,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,70,253,121,-90
4.4,0,0,20.6,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,120,218,170,93
10.2,0,0,14.8,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,250,433,282,120
5,0,0,13,0,0,0,0,0,0,50,0,0,0,32,0,0,0,0,0,0,232,304,235,141
7,0,0,15,0,0,0,0,0,0,50,0,0,0,28,0,0,0,0,0,0,235,288,224,168
5,0,0,13,0,0,0,0,0,0,50,0,0,0,32,0,0,0,0,0,0,237,316,248,167
15.5,0,0,9.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,426,565,371,205
10.2,0,0,14.8,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,307,436,305,233
12.5,0,0,12.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,419,522,355,294
12.5,0,0,12.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,360,517,468,308
20.3,0,0,4.7,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,513,734,494,357
15.5,0,0,9.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,507,590,420,364
20.3,0,0,4.7,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,604,708,511,458
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,697,794,613,508
4.95,0,0,0,0,0,0,0,0,9.91,54.5,0,0,0,29.73,0,0,0,0,0,0,158,196,179,135
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,352,430,230,64
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,329,461,251,132
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,333,440,257,188
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,277,303,257,227
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,348,473,265,189
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,288,320,273,239
75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,348,377,267,220
75,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,343,363,262,239
75,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,345,365,283,242
73,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,-53,435,139,27
75,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,110,381,156,60
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,32,50,40,-36
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,83,126,117,63
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,65,119,98,65
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,89,148,125,74
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,104,124,103,83
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,102,128,108,84
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,104,136,115,83
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11,132,116,86
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,125,146,117,93
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,118,138,122,96
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,116,137,116,97
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,121,138,117,101
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,116,155,126,97
64.8,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,130,275,200,100
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,126,169,142,108
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,130,150,129,110
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,135,152,129,112
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,155,165,145,131
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,197,233,204,167
65,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,206,277,222,168
65,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,240,314,265,224
64.4,0,0,0,0,0,0,0,0,35.6,0,0,0,0,0,0,0,0,0,0,0,282,322,293,251
63.6,0,0,0,0,0,0,0,0,35.7,0,0,0.7,0,0,0,0,0,0,0,0,58,87,71,35
63.7,0,0,0,0,0,0,0,0,35.8,0,0,0.5,0,0,0,0,0,0,0,0,75,110,89,56
63.7,0,0,0,0,0,0,0,0,35.8,0,0,0.5,0,0,0,0,0,0,0,0,80,115,94,66
63.7,0,0,0,0,0,0,0,0,35.9,0,0,0,0.4,0,0,0,0,0,0,0,62,82,59,22
63.7,0,0,0,0,0,0,0,0,35.8,0,0,0,0.5,0,0,0,0,0,0,0,42,79,62,27
63.9,0,0,0,0,0,0,0,0,35.9,0,0,0,0.2,0,0,0,0,0,0,0,33,75,53,26
60,0,0,0,0,0,5,0,0,19,0,0,16,0,0,0,0,0,0,0,0,438,502,337,325
60,0,0,0,0,0,9,0,0,19,0,0,12,0,0,0,0,0,0,0,0,181,250,214,190
59,0,0,0,0,0,13.13,0,0,27.7,0,0,0,0,0,0,0,0.14,312,0,0,29,67,36,8
58.9,0,0,0,0,0,12.98,0,0,27.95,0,0,0,0,0,0,0,0.17,0,0,0,31,68,39,9
58.89,0,0,0,0,0,0,0,0,12.98,0,0,0,0,0,0,0,0.17,0,0,0,20,112,84,16
59,0,0,0,0,0,13.91,0,0,26.93,0,0,0,0,0,0,0,0.16,219,0,0,77,153,93,45
59,0,0,0,0,0,13.91,0,0,26.93,0,0,0,0,0,0,0,0.16,219,0,0,81,159,111,49
59,0,0,0,0,0,13.91,0,0,26.93,0,0,0,0,0,0,0,0.16,219,0,0,99,171,113,53
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,0,0,0,95,172,127,56
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,0,0,0,133,163,123,94
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,0,0,0,131,168,124,101
59.18,0,0,0,0,0,14.76,0,0,25.9,0,0,0,0,0,0,0,0.16,414,0,0,128,236,186,95
59.18,0,0,0,0,0,14.76,0,0,25.9,0,0,0,0,0,0,0,0.16,414,0,0,133,227,184,96
59.18,0,0,0,0,0,14.76,0,0,25.9,0,0,0,0,0,0,0,0.16,414,0,0,130,224,178,107
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,0,0,0,137,269,217,108
64,0,0,3,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,160,220,190,135
56,0,0,10,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,248,309,262,244
63,0,0,1.6,0,0,0,0,0,35.4,0,0,0,0,0,0,0,0,0,0,0,84,132,114,69
63.3,0,0,1.1,0,0,0,0,0,35.6,0,0,0,0,0,0,0,0,0,0,0,84,122,96,57
63.6,0,0,0.6,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0,0,49,94,75,26
64,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,211,280,251,193
63.7,0,0,0,0,0,0,0,0.5,35.8,0,0,0,0,0,0,0,0,0,0,0,71,108,89,44
63.4,0,0,0,0,0,0,0,0.9,35.7,0,0,0,0,0,0,0,0,0,0,0,57,69,53,37
63.7,0,0,0,0,0,0,0,0,35.8,0,0,0,0,0.5,0,0,0,0,0,0,129,153,131,109
63.5,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0.8,0,0,0,0,0,0,136,158,138,118
63.2,0,0,0,0,0,0,0,0,35.5,0,0,0,0,1.3,0,0,0,0,0,0,159,195,172,130
57,0,0,0,0,0,18,0,0,35,0,0,0,0,0,0,0,0,0,0,0,17,46,20,1
63.4,0,0,0,0,0,0.9,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,15,54,34,2
50,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,30,52,23,4
58.4,0,0,0,0,0,18,0,0,23.6,0,0,0,0,0,0,0,0,0,0,0,20,42,24,6
58,0,0,0,0,0,16,0,0,26,0,0,0,0,0,0,0,0,0,0,0,19,49,28,7
59.2,0,0,0,0,0,22,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,20,52,29,8
58.8,0,0,0,0,0,20,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,29,58,31,20
57.2,0,0,0,0,0,18.5,0,0,24.3,0,0,0,0,0,0,0,0,0,0,0,40,52,33,23
57.7,0,0,0,0,0,18.2,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,42,70,51,32
57.7,0,0,0,0,0,18.2,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,50,69,54,29
57.7,0,0,0,0,0,18.2,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,50,69,54,45
57.7,0,0,0,0,0,18.2,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,59,78,64,50
57.7,0,0,0,0,0,18.2,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,60,88,69,50
58.8,0,0,0,0,0,20,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,99,115,69,45
56.1,0,0,0,0,0,20,0,0,23.9,0,0,0,0,0,0,0,0,0,0,0,82,122,77,50
59,0,0,0,0,0,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,85,109,77,59
59,0,0,0,0,0,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,80,112,81,63
57,0,0,0,0,0,18,0,0,25,0,0,0,0,0,0,0,0,0,0,0,74,120,84,50
57.7,0,0,0,0,0,18.2,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,88,107,88,74
59,0,0,0,0,0,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,94,129,89,66
